job_id,tokens,tags,text
4,"We are hiring a Full Stack Developer - Entry Level . The key skills required are JavaScript ; HTML5 ; CSS3 ; Angular ; React ; Vue.js ; Node.js ; Flask ; MySQL ; MongoDB ; Git . In this role , you will Develop web applications with frontend and backend focus ; Build responsive interfaces with Angular , React , or Vue.js ; Develop backend APIs using Node.js or Flask ; Maintain databases ; Write unit tests ; Participate in Agile sprints .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are JavaScript; HTML5; CSS3; Angular; React; Vue.js; Node.js; Flask; MySQL; MongoDB; Git. In this role, you will Develop web applications with frontend and backend focus; Build responsive interfaces with Angular, React, or Vue.js; Develop backend APIs using Node.js or Flask; Maintain databases; Write unit tests; Participate in Agile sprints."
5,"We are hiring a Full Stack Developer - Entry Level . The key skills required are HTML ; CSS ; JavaScript ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git . In this role , you will Build end - to - end web solutions ; Work with frontend frameworks React or Angular ; Implement backend technologies Node.js or Django ; Manage SQL / NoSQL databases ; Participate in debugging , testing , and Agile ceremonies .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are HTML; CSS; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git. In this role, you will Build end-to-end web solutions; Work with frontend frameworks React or Angular; Implement backend technologies Node.js or Django; Manage SQL/NoSQL databases; Participate in debugging, testing, and Agile ceremonies."
6,"We are hiring a Full Stack Developer - Entry Level . The key skills required are HTML5 ; CSS3 ; JavaScript ; React ; Vue.js ; Angular ; Node.js ; Flask ; Django ; MySQL ; MongoDB ; Git . In this role , you will Develop responsive and secure web applications ; Implement frontend pages with React or Vue.js ; Develop backend APIs using Node.js or Flask ; Manage databases ; Perform testing ; Collaborate with senior developers in Agile sprints .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are HTML5; CSS3; JavaScript; React; Vue.js; Angular; Node.js; Flask; Django; MySQL; MongoDB; Git. In this role, you will Develop responsive and secure web applications; Implement frontend pages with React or Vue.js; Develop backend APIs using Node.js or Flask; Manage databases; Perform testing; Collaborate with senior developers in Agile sprints."
7,"We are hiring a Full Stack Developer - Entry Level . The key skills required are JavaScript ; HTML ; CSS ; React ; Angular ; Vue.js ; Node.js ; Django ; MySQL ; MongoDB ; Git . In this role , you will Develop web applications across frontend and backend ; Assist in coding using React , Angular , or Vue.js ; Build backend APIs with Node.js or Django ; Manage SQL / NoSQL databases ; Test applications ; Collaborate with Agile teams .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are JavaScript; HTML; CSS; React; Angular; Vue.js; Node.js; Django; MySQL; MongoDB; Git. In this role, you will Develop web applications across frontend and backend; Assist in coding using React, Angular, or Vue.js; Build backend APIs with Node.js or Django; Manage SQL/NoSQL databases; Test applications; Collaborate with Agile teams."
8,"We are hiring a Full Stack Developer - Entry Level . The key skills required are HTML ; CSS ; JavaScript ; React ; Vue.js ; Angular ; Node.js ; Flask ; SQL ; NoSQL ; Git . In this role , you will Assist in frontend development with React or Vue.js ; Develop backend services using Node.js or Flask ; Manage SQL / NoSQL databases ; Perform testing ; Collaborate with Agile teams .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are HTML; CSS; JavaScript; React; Vue.js; Angular; Node.js; Flask; SQL; NoSQL; Git. In this role, you will Assist in frontend development with React or Vue.js; Develop backend services using Node.js or Flask; Manage SQL/NoSQL databases; Perform testing; Collaborate with Agile teams."
9,"We are hiring a Full Stack Developer - Entry Level . The key skills required are HTML5 ; CSS3 ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django / Flask ; MySQL ; MongoDB ; Git . In this role , you will Build scalable web applications ; Develop frontend using React , Angular , or Vue.js ; Develop backend APIs using Node.js or Django ; Maintain SQL / NoSQL databases ; Assist in testing and debugging ; Learn deployment best practices .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are HTML5; CSS3; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django/Flask; MySQL; MongoDB; Git. In this role, you will Build scalable web applications; Develop frontend using React, Angular, or Vue.js; Develop backend APIs using Node.js or Django; Maintain SQL/NoSQL databases; Assist in testing and debugging; Learn deployment best practices."
10,"We are hiring a Full Stack Developer - Entry Level . The key skills required are HTML ; CSS ; JavaScript ; React ; Angular ; Vue.js ; Node.js ; Flask ; Django ; SQL ; NoSQL ; Git . In this role , you will Contribute to secure and responsive web applications ; Assist in frontend coding with React or Angular ; Develop backend APIs using Node.js or Flask ; Manage databases ; Perform testing ; Collaborate with Agile teams .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Entry Level. The key skills required are HTML; CSS; JavaScript; React; Angular; Vue.js; Node.js; Flask; Django; SQL; NoSQL; Git. In this role, you will Contribute to secure and responsive web applications; Assist in frontend coding with React or Angular; Develop backend APIs using Node.js or Flask; Manage databases; Perform testing; Collaborate with Agile teams."
11,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML5 ; CSS3 ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; MySQL ; PostgreSQL ; MongoDB ; Git ; RESTful API design ; Agile . In this role , you will Develop scalable web applications ; Build frontend interfaces using React , Angular , or Vue.js ; Implement backend services with Node.js , Django , or Flask ; Design RESTful APIs ; Manage SQL / NoSQL databases ; Perform testing ; Mentor junior developers ; Collaborate in Agile workflows .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML5; CSS3; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile. In this role, you will Develop scalable web applications; Build frontend interfaces using React, Angular, or Vue.js; Implement backend services with Node.js, Django, or Flask; Design RESTful APIs; Manage SQL/NoSQL databases; Perform testing; Mentor junior developers; Collaborate in Agile workflows."
12,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; MySQL ; PostgreSQL ; MongoDB ; Git ; RESTful API design ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; Agile . In this role , you will Lead end - to - end web application development ; Architect frontend using React or Vue.js ; Develop backend services with Node.js or Django ; Manage SQL / NoSQL databases ; Optimize performance ; Implement CI / CD pipelines ; Mentor junior developers ; Ensure security best practices .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; Agile. In this role, you will Lead end-to-end web application development; Architect frontend using React or Vue.js; Develop backend services with Node.js or Django; Manage SQL/NoSQL databases; Optimize performance; Implement CI/CD pipelines; Mentor junior developers; Ensure security best practices."
13,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML5 ; CSS3 ; JavaScript ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git ; RESTful API design ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; Web Security . In this role , you will Develop and maintain full - stack applications for fintech and e - commerce ; Implement frontend interfaces using React , Angular , or Vue.js ; Build backend services with Node.js or Django ; Optimize databases ; Implement CI / CD pipelines ; Ensure secure authentication ; Mentor junior developers .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; Web Security. In this role, you will Develop and maintain full-stack applications for fintech and e-commerce; Implement frontend interfaces using React, Angular, or Vue.js; Build backend services with Node.js or Django; Optimize databases; Implement CI/CD pipelines; Ensure secure authentication; Mentor junior developers."
14,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git ; RESTful API design ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; TypeScript ; Redux ; Microservices . In this role , you will Work on cloud - native full - stack applications ; Lead frontend development using React or Vue.js ; Develop backend services with Node.js or Django ; Design and optimize SQL / NoSQL databases ; Implement CI / CD pipelines ; Ensure secure authentication and authorization ; Mentor junior developers .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Microservices. In this role, you will Work on cloud-native full-stack applications; Lead frontend development using React or Vue.js; Develop backend services with Node.js or Django; Design and optimize SQL/NoSQL databases; Implement CI/CD pipelines; Ensure secure authentication and authorization; Mentor junior developers."
15,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML5 ; CSS3 ; JavaScript ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; MySQL ; PostgreSQL ; MongoDB ; Git ; RESTful API design ; Agile ; CI / CD ; Docker ; Kubernetes . In this role , you will Lead frontend and backend development for web platforms ; Build responsive interfaces using React , Angular , or Vue.js ; Develop backend APIs using Node.js or Flask ; Manage databases ; Implement automated testing and CI / CD pipelines ; Mentor junior team members .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile; CI/CD; Docker; Kubernetes. In this role, you will Lead frontend and backend development for web platforms; Build responsive interfaces using React, Angular, or Vue.js; Develop backend APIs using Node.js or Flask; Manage databases; Implement automated testing and CI/CD pipelines; Mentor junior team members."
16,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; MySQL ; PostgreSQL ; MongoDB ; Git ; RESTful APIs ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; Microservices ; Serverless . In this role , you will Design and implement full - stack solutions for enterprise applications ; Develop frontend components using React , Angular , or Vue.js ; Build backend services with Node.js or Django ; Manage SQL / NoSQL databases ; Deploy applications on cloud platforms ; Ensure web security ; Mentor junior developers .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful APIs; Docker; Kubernetes; CI/CD; Cloud Platforms; Microservices; Serverless. In this role, you will Design and implement full-stack solutions for enterprise applications; Develop frontend components using React, Angular, or Vue.js; Build backend services with Node.js or Django; Manage SQL/NoSQL databases; Deploy applications on cloud platforms; Ensure web security; Mentor junior developers."
17,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git ; RESTful API design ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; TypeScript ; Redux ; Microservices . In this role , you will Develop scalable , secure web applications ; Lead frontend development with React or Angular ; Develop backend APIs with Node.js or Django ; Manage databases ; Implement CI / CD pipelines ; Ensure secure authentication ; Collaborate in Agile sprints .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Microservices. In this role, you will Develop scalable, secure web applications; Lead frontend development with React or Angular; Develop backend APIs with Node.js or Django; Manage databases; Implement CI/CD pipelines; Ensure secure authentication; Collaborate in Agile sprints."
18,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML5 ; CSS3 ; JavaScript ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; MySQL ; PostgreSQL ; MongoDB ; Git ; RESTful API design ; Agile ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms . In this role , you will Lead frontend and backend development ; Build responsive web interfaces using React , Angular , or Vue.js ; Develop backend APIs with Node.js or Flask ; Manage SQL / NoSQL databases ; Implement CI / CD pipelines ; Mentor junior developers ; Ensure security best practices .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML5; CSS3; JavaScript; React; Angular; Vue.js; Node.js; Django; Flask; MySQL; PostgreSQL; MongoDB; Git; RESTful API design; Agile; Docker; Kubernetes; CI/CD; Cloud Platforms. In this role, you will Lead frontend and backend development; Build responsive web interfaces using React, Angular, or Vue.js; Develop backend APIs with Node.js or Flask; Manage SQL/NoSQL databases; Implement CI/CD pipelines; Mentor junior developers; Ensure security best practices."
19,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git ; RESTful APIs ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; TypeScript ; Redux ; Serverless ; Microservices . In this role , you will Design and implement full - stack solutions ; Develop frontend using React , Angular , or Vue.js ; Build backend services with Node.js or Django ; Manage SQL / NoSQL databases ; Deploy on cloud platforms ; Ensure web security ; Mentor junior developers .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful APIs; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Serverless; Microservices. In this role, you will Design and implement full-stack solutions; Develop frontend using React, Angular, or Vue.js; Build backend services with Node.js or Django; Manage SQL/NoSQL databases; Deploy on cloud platforms; Ensure web security; Mentor junior developers."
20,"We are hiring a Full Stack Developer - Experienced . The key skills required are HTML ; CSS ; JavaScript ( ES6 + ) ; React ; Angular ; Vue.js ; Node.js ; Django ; Flask ; SQL ; NoSQL ; Git ; RESTful API design ; Docker ; Kubernetes ; CI / CD ; Cloud Platforms ; TypeScript ; Redux ; Web Security ; Microservices . In this role , you will Develop secure , scalable web applications ; Lead frontend and backend development ; Manage SQL / NoSQL databases ; Implement CI / CD pipelines ; Ensure secure authentication ; Collaborate in Agile sprints ; Mentor junior developers .",O O O O B-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL I-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Full Stack Developer - Experienced. The key skills required are HTML; CSS; JavaScript (ES6+); React; Angular; Vue.js; Node.js; Django; Flask; SQL; NoSQL; Git; RESTful API design; Docker; Kubernetes; CI/CD; Cloud Platforms; TypeScript; Redux; Web Security; Microservices. In this role, you will Develop secure, scalable web applications; Lead frontend and backend development; Manage SQL/NoSQL databases; Implement CI/CD pipelines; Ensure secure authentication; Collaborate in Agile sprints; Mentor junior developers."
GD-F-001,"We are hiring a Game Developer . The key skills required are C++ basics ; C # basics ; Java basics ; Python basics ; Unity basics ; Unreal Engine basics ; Game mechanics fundamentals ; Physics basics ; Animation basics ; DirectX basics ; OpenGL basics ; Git basics ; Debugging basics ; Mobile / console platform awareness ; Communication ; Teamwork ; Adaptability ; Creativity . In this role , you will Assist in developing game features ; Collaborate with team on game mechanics and physics ; Support graphics and shader development ; Debug and maintain code ; Participate in version control workflows ; Contribute to mobile and console game projects ; Document development processes .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Game Developer. The key skills required are C++ basics; C# basics; Java basics; Python basics; Unity basics; Unreal Engine basics; Game mechanics fundamentals; Physics basics; Animation basics; DirectX basics; OpenGL basics; Git basics; Debugging basics; Mobile/console platform awareness; Communication; Teamwork; Adaptability; Creativity. In this role, you will Assist in developing game features; Collaborate with team on game mechanics and physics; Support graphics and shader development; Debug and maintain code; Participate in version control workflows; Contribute to mobile and console game projects; Document development processes."
GD-F-002,"We are hiring a Game Developer . The key skills required are C++ basics ; C # basics ; Python basics ; Unity basics ; Unreal Engine basics ; Game mechanics basics ; Physics and collision basics ; Animation fundamentals ; DirectX basics ; OpenGL basics ; Git basics ; Debugging basics ; Communication ; Teamwork ; Adaptability . In this role , you will Support game development projects ; Assist in implementing gameplay mechanics ; Debug and optimize game code ; Work with graphics team for basic shader integration ; Use version control for collaborative development ; Document workflows and game design notes .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Game Developer. The key skills required are C++ basics; C# basics; Python basics; Unity basics; Unreal Engine basics; Game mechanics basics; Physics and collision basics; Animation fundamentals; DirectX basics; OpenGL basics; Git basics; Debugging basics; Communication; Teamwork; Adaptability. In this role, you will Support game development projects; Assist in implementing gameplay mechanics; Debug and optimize game code; Work with graphics team for basic shader integration; Use version control for collaborative development; Document workflows and game design notes."
GD-F-003,"We are hiring a Game Developer . The key skills required are C++ basics ; C # basics ; Java basics ; Python basics ; Unity basics ; Unreal Engine basics ; Physics and animation basics ; DirectX / OpenGL basics ; Git basics ; Debugging basics ; Mobile game awareness ; Communication ; Teamwork ; Creativity ; Adaptability . In this role , you will Assist in creating gameplay features ; Collaborate with design team for game mechanics ; Debug and maintain code modules ; Support graphics rendering tasks ; Participate in version control processes ; Contribute to mobile / console game testing ; Document development progress .",O O O O B-JOB_TITLE I-JOB_TITLE O O O O O O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL O B-SKILL I-SKILL I-SKILL O B-SKILL O B-SKILL O B-SKILL O B-SKILL O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"We are hiring a Game Developer. The key skills required are C++ basics; C# basics; Java basics; Python basics; Unity basics; Unreal Engine basics; Physics and animation basics; DirectX/OpenGL basics; Git basics; Debugging basics; Mobile game awareness; Communication; Teamwork; Creativity; Adaptability. In this role, you will Assist in creating gameplay features; Collaborate with design team for game mechanics; Debug and maintain code modules; Support graphics rendering tasks; Participate in version control processes; Contribute to mobile/console game testing; Document development progress."
